Subject,Condition,Trial,Segment,Duration,VerticalSize,HorizontalSize,AbsoluteSize,AverageAbsoluteVelocity,AverageNormalizedJerkPerTrial,AveragePenPressure
T19,DWM,4,27,0.1177,-1.4947,0.0467,1.4955,14.0459,17.4658,644.75
T19,DWM,4,28,0.1258,1.0679,0.8684,1.3764,11.3806,17.4658,690.36
T19,DWM,4,29,0.407,-0.4751,0.0065,0.4752,3.3049,17.4658,406.753
T19,DWM,4,30,0.0883,0.3469,0.465,0.5801,6.5232,17.4658,614.5
T19,DWM,5,1,0.1511,-1.6984,-0.6394,1.8147,12.2084,17.0215,689.633
T19,DWM,5,2,0.1264,1.7247,0.6247,1.8343,14.732,17.0215,639
T19,DWM,5,3,0.1199,-1.2361,-0.1859,1.25,10.5226,17.0215,716.625
T19,DWM,5,4,0.1365,1.0604,0.4922,1.1691,8.7988,17.0215,724.926
T19,DWM,5,5,0.1418,-1.0082,-0.2109,1.03,7.4048,17.0215,796.357
T19,DWM,5,6,0.1249,0.9074,0.4355,1.0065,8.1729,17.0215,792.6
T19,DWM,5,7,0.1118,-0.8105,-0.1117,0.8181,7.212,17.0215,808.826
T19,DWM,5,8,0.1205,1.0146,0.62,1.189,10.0871,17.0215,759.25
T19,DWM,5,9,0.1296,-1.3058,-0.3648,1.3558,10.551,17.0215,783.385
T19,DWM,5,10,0.2752,0.8827,0.4704,1.0002,3.881,17.0215,139.545
T19,DWM,5,11,0.1005,-0.5897,-0.2601,0.6445,6.8852,17.0215,627.85
T19,DWM,5,12,0.0951,0.536,0.3024,0.6154,6.5291,17.0215,625.263
T19,DWM,5,13,0.1043,-0.5197,-0.1051,0.5302,5.4156,17.0215,702.238
T19,DWM,5,14,0.1011,0.4865,0.3904,0.6237,6.2806,17.0215,697.6
T19,DWM,5,15,0.1134,-0.4436,-0.1342,0.4635,4.5542,17.0215,742.909
T19,DWM,5,16,0.1099,0.494,0.5337,0.7272,6.7794,17.0215,716.227
T19,DWM,5,17,0.2406,-1.5728,-1.0327,1.8815,7.9085,17.0215,810.347
T19,DWM,5,18,0.3575,1.9925,1.134,2.2926,8.9768,17.0215,713.93
T19,DWM,5,19,0.0704,-0.1705,0.4278,0.4606,7.5527,17.0215,544.786
T19,DWM,5,20,0.0714,0.1414,0.1559,0.2105,4.7858,17.0215,0
T19,DWM,5,21,0.1334,-0.653,0.1875,0.6794,8.4433,17.0215,0
T19,DWM,5,22,0.1387,0.8482,0.4537,0.9619,8.4618,17.0215,9.28571
T19,DWM,5,23,0.1276,-1.5704,-1.4447,2.1339,17.6652,17.0215,497.24
T19,DWM,5,24,0.1138,1.5764,0.916,1.8232,19.3078,17.0215,494.652
T19,DWM,5,25,0.1213,-1.3931,0.2688,1.4188,14.5479,17.0215,704.667
T19,DWM,5,26,0.1176,0.7962,0.639,1.0209,8.7528,17.0215,697.208
T19,DWM,5,27,0.2093,-0.2768,-0.136,0.3084,2.1454,17.0215,335.524
T19,DWM,5,28,0.2172,0.5901,0.7449,0.9503,4.5986,17.0215,646.163
T19,DWM,5,29,0.145,-1.8897,-1.903,2.6819,18.9346,17.0215,776.517
T19,DWM,5,30,0.1913,2.0546,2.3407,3.1145,18.1499,17.0215,75.1842
T19,GEN,1,1,0.1212,-1.1987,-0.6932,1.3847,11.6599,15.2579,633.667
T19,GEN,1,2,0.1127,1.2245,0.7195,1.4203,13.7103,15.2579,437.455
T19,GEN,1,3,0.1112,-1.1134,-0.3464,1.166,10.862,15.2579,566.304
T19,GEN,1,4,0.0961,1.1918,0.8541,1.4663,15.528,15.2579,539
T19,GEN,1,5,0.1009,-1.2311,-0.4432,1.3085,14.2405,15.2579,636.7
T19,GEN,1,6,0.0951,1.2754,0.8892,1.5548,16.7326,15.2579,526.421
T19,GEN,1,7,0.1101,-1.4652,-0.6865,1.618,14.9356,15.2579,598.409
T19,GEN,1,8,0.1943,0.7773,0.5275,0.9394,5.1304,15.2579,86.7436
T19,GEN,1,9,0.0915,-0.4021,-0.338,0.5254,6.8242,15.2579,525.722
T19,GEN,1,10,0.0759,0.3829,0.399,0.553,7.0716,15.2579,561.25
T19,GEN,1,11,0.0857,-0.3561,-0.1209,0.376,5.1698,15.2579,678.706
T19,GEN,1,12,0.0793,0.3674,0.4106,0.551,6.9903,15.2579,648.813
T19,GEN,1,13,0.0878,-0.3759,-0.1165,0.3936,5.5523,15.2579,710.941
T19,GEN,1,14,0.0814,0.403,0.4551,0.6079,7.7755,15.2579,693.875
T19,GEN,1,15,0.0741,-0.246,-0.0804,0.2588,4.2049,15.2579,762.667
T19,GEN,1,16,0.0952,0.5566,0.6273,0.8386,9.0961,15.2579,753.368
T19,GEN,1,17,0.1441,-1.648,-1.8544,2.4808,18.0528,15.2579,810.793
T19,GEN,1,18,0.1442,1.7276,1.9117,2.5767,21.6821,15.2579,111.862
T19,GEN,1,19,0.0931,-0.4922,0.0861,0.4997,9.0151,15.2579,0
T19,GEN,1,20,0.1317,0.5845,0.4212,0.7205,6.3818,15.2579,34.3846
T19,GEN,1,21,0.1192,-1.2285,-1.2597,1.7595,15.2496,15.2579,533.708
T19,GEN,1,22,0.1009,1.3892,1.0543,1.744,20.1031,15.2579,367.95
T19,GEN,1,23,0.105,-1.3936,-0.1744,1.4045,15.4435,15.2579,489.81
T19,GEN,1,24,0.1044,1.2665,1.2854,1.8046,17.7388,15.2579,382.333
T19,GEN,1,25,0.3761,-0.7621,-0.4334,0.8767,4.9247,15.2579,384.107
T19,GEN,1,26,0.076,0.3576,0.6859,0.7735,10.337,15.2579,561.2
T19,GEN,1,27,0.1213,-1.462,-2.0018,2.4789,20.9521,15.2579,714.167
T19,GEN,1,28,0.1768,1.7813,2.8745,3.3817,20.5786,15.2579,16.1667
T19,GEN,1,29,0.1366,-1.4696,-2.1248,2.5835,19.5716,15.2579,504.667
T19,GEN,1,30,0.1123,1.1601,1.5254,1.9164,19.8169,15.2579,509.522
T19,GEN,2,1,0.1187,-1.7032,-0.8101,1.886,15.8513,46.3264,462.667
T19,GEN,2,2,0.1042,1.7033,0.7715,1.8698,19.0957,46.3264,379.5
T19,GEN,2,3,0.1018,-1.3127,-0.2699,1.3402,13.3102,46.3264,413.381
T19,GEN,2,4,0.0921,1.18,0.6617,1.3528,15.1066,46.3264,380.833
T19,GEN,2,5,0.0966,-1.1587,-0.3194,1.2019,12.3596,46.3264,468.55
T19,GEN,2,6,0.096,1.2059,0.7336,1.4115,14.8728,46.3264,464.263
T19,GEN,2,7,0.1013,-1.2246,-0.3489,1.2733,13.2446,46.3264,556.45
T19,GEN,2,8,0.5589,0.6825,0.5477,0.8751,3.6201,46.3264,181.08
T19,GEN,2,9,0.0923,-0.4852,-0.3192,0.5808,6.9396,46.3264,520.556
T19,GEN,2,10,0.0843,0.4323,0.3965,0.5866,7.0233,46.3264,514.882
T19,GEN,2,11,0.0812,-0.3375,-0.0634,0.3434,4.9166,46.3264,584.188
T19,GEN,2,12,0.0838,0.4453,0.4567,0.6379,7.6924,46.3264,589
T19,GEN,2,13,0.0892,-0.4454,-0.0559,0.4489,5.8258,46.3264,623.667
T19,GEN,2,14,0.0821,0.3629,0.3781,0.5241,6.6802,46.3264,626.688
T19,GEN,2,15,0.0753,-0.2665,-0.0525,0.2716,3.8639,46.3264,646.8
T19,GEN,2,16,0.0893,0.4407,0.42,0.6087,6.8334,46.3264,685.167
T19,GEN,2,17,0.1381,-1.5273,-1.5947,2.2081,16.6827,46.3264,799.821
T19,GEN,2,18,0.1432,1.6775,1.7055,2.3922,21.276,46.3264,129.517
T19,GEN,2,19,0.0656,-0.1513,-0.11,0.1871,5.0874,46.3264,0
T19,GEN,2,20,0.0971,0.5369,0.7184,0.8969,9.9413,46.3264,37.0526
T19,GEN,2,21,0.1111,-1.4421,-1.5649,2.128,20.0224,46.3264,509.591
T19,GEN,2,22,0.0966,1.5126,1.2791,1.9809,22.8582,46.3264,275.4
T19,GEN,2,23,0.1061,-1.5383,-0.3156,1.5704,17.3702,46.3264,536.333
T19,GEN,2,24,0.1024,1.1252,1.0964,1.571,15.994,46.3264,487.15
T19,GEN,2,25,0.3562,-0.6329,-0.2054,0.6654,4.4629,46.3264,420.264
T19,GEN,2,26,0.0871,0.7395,1.1464,1.3642,16.0731,46.3264,521.471
T19,GEN,2,27,0.1268,-1.8902,-2.3276,2.9984,24.1777,46.3264,677.6
T19,GEN,2,28,0.1419,1.9446,2.7962,3.406,25.5401,46.3264,35.4828
T19,GEN,2,29,0.1308,-1.6167,-2.0657,2.6232,21.1771,46.3264,488.885
T19,GEN,2,30,0.101,1.1415,1.3978,1.8047,20.4309,46.3264,280.6
T19,GEN,3,1,0.1186,-1.6272,-0.6715,1.7603,15.4564,14.4035,520.957
T19,GEN,3,2,0.103,1.4941,0.6092,1.6135,15.9906,14.4035,349.571
T19,GEN,3,3,0.098,-1.1655,-0.206,1.1835,12.8094,14.4035,440.895
T19,GEN,3,4,0.0925,1.203,0.6761,1.38,14.6973,14.4035,389.842
T19,GEN,3,5,0.0994,-1.0313,-0.2561,1.0626,10.8945,14.4035,501.1
T19,GEN,3,6,0.0869,0.7597,0.4453,0.8806,10.4782,14.4035,503.353
T19,GEN,3,7,0.089,-0.7859,-0.1804,0.8063,9.47,14.4035,550.222
T19,GEN,3,8,0.0926,1.1378,0.7262,1.3498,14.3788,14.4035,467.895
T19,GEN,3,9,0.1096,-1.5857,-0.6356,1.7084,16.3292,14.4035,540.571
T19,GEN,3,10,0.1755,0.8998,0.5811,1.0711,6.3451,14.4035,71.5278
T19,GEN,3,11,0.0952,-0.4098,-0.3538,0.5414,6.4419,14.4035,506.421
T19,GEN,3,12,0.0817,0.4814,0.4956,0.6909,8.7224,14.4035,512.938
T19,GEN,3,13,0.0857,-0.4877,-0.1773,0.5189,6.5694,14.4035,607.588
T19,GEN,3,14,0.0908,0.5188,0.5188,0.7337,8.2697,14.4035,551.389
T19,GEN,3,15,0.0909,-0.4249,-0.1178,0.4409,5.3455,14.4035,627.722
T19,GEN,3,16,0.0659,0.219,0.2454,0.3289,4.8125,14.4035,612.429
T19,GEN,3,17,0.0702,-0.2903,0.0462,0.2939,5.0035,14.4035,641.071
T19,GEN,3,18,0.0894,0.7081,0.7349,1.0205,11.5441,14.4035,620.389
T19,GEN,3,19,0.1362,-1.6014,-1.7522,2.3738,18.359,14.4035,724.148
T19,GEN,3,20,0.1425,1.753,1.7223,2.4575,20.2442,14.4035,82.8571
T19,GEN,3,21,0.0633,-0.1866,-0.0235,0.1881,3.893,14.4035,0
T19,GEN,3,22,0.0888,0.5529,0.6338,0.841,9.3878,14.4035,120.5
T19,GEN,3,23,0.1079,-1.6301,-1.554,2.2521,21.9308,14.4035,634.429
T19,GEN,3,24,0.0973,1.5595,1.0061,1.8559,21.6418,14.4035,329
T19,GEN,3,25,0.0978,-1.3705,-0.1221,1.3759,16.7867,14.4035,569.421
T19,GEN,3,26,0.1,1.1506,1.0513,1.5586,15.9612,14.4035,430.6
T19,GEN,3,27,0.3521,-0.6609,-0.2774,0.7168,4.5155,14.4035,395.268
T19,GEN,3,28,0.081,0.5,0.7851,0.9308,11.6492,14.4035,503
T19,GEN,3,29,0.119,-1.5759,-1.9698,2.5226,21.2206,14.4035,673.042
T19,GEN,3,30,0.1425,2.0095,2.557,3.2521,24.579,14.4035,22.75
T19,GEN,4,1,0.1155,-1.4473,-0.8184,1.6627,14.5327,20.9416,483.87
T19,GEN,4,2,0.1049,1.7879,0.948,2.0237,19.8948,20.9416,293.81
T19,GEN,4,3,0.1057,-1.4952,-0.4655,1.566,15.4324,20.9416,442.048
T19,GEN,4,4,0.0954,1.2216,0.7796,1.4492,15.353,20.9416,486.105
T19,GEN,4,5,0.0998,-1.1549,-0.3912,1.2194,12.5346,20.9416,550.7
T19,GEN,4,6,0.0933,1.073,0.7285,1.2969,13.7312,20.9416,500.263
T19,GEN,4,7,0.0925,-1.1222,-0.4208,1.1985,13.7035,20.9416,537.833
T19,GEN,4,8,0.0821,0.6843,0.5974,0.9084,10.7743,20.9416,296.882
T19,GEN,4,9,0.0953,-0.4433,-0.1972,0.4852,5.2497,20.9416,0
T19,GEN,4,10,0.3062,0.3126,0.1366,0.3412,1.4165,20.9416,259.967
T19,GEN,4,11,0.0994,-0.391,-0.3196,0.505,5.4441,20.9416,616.75
T19,GEN,4,12,0.0831,0.4073,0.4061,0.5751,7.2726,20.9416,592.75
T19,GEN,4,13,0.0874,-0.4095,-0.1247,0.428,5.4607,20.9416,641.667
T19,GEN,4,14,0.086,0.461,0.4564,0.6487,7.7411,20.9416,636.706
T19,GEN,4,15,0.0888,-0.3418,-0.1055,0.3577,4.5875,20.9416,663.167
T19,GEN,4,16,0.0668,0.2511,0.2881,0.3822,5.9663,20.9416,647.769
T19,GEN,4,17,0.0764,-0.4021,-0.0231,0.4027,6.3144,20.9416,657.867
T19,GEN,4,18,0.0918,0.8094,0.8821,1.1972,13.1216,20.9416,661.737
T19,GEN,4,19,0.133,-1.8652,-1.9785,2.7191,21.837,20.9416,693
T19,GEN,4,20,0.3079,2.2554,2.4524,3.3319,14.1566,20.9416,67.8226
T19,GEN,4,21,0.1173,-1.6225,-1.5236,2.2258,20.1582,20.9416,546.348
T19,GEN,4,22,0.1036,1.6934,1.1594,2.0523,23.0151,20.9416,358.714
T19,GEN,4,23,0.1035,-1.4206,-0.1728,1.431,15.9569,20.9416,477.476
T19,GEN,4,24,0.0985,0.9537,0.984,1.3703,14.1119,20.9416,504.9
T19,GEN,4,25,0.3463,-0.4614,-0.1712,0.4922,4.1977,20.9416,419.783
T19,GEN,4,26,0.0894,0.5815,1.0122,1.1674,12.9564,20.9416,552.611
T19,GEN,4,27,0.122,-1.7545,-2.3378,2.9229,24.6421,20.9416,719.5
T19,GEN,4,28,0.1431,1.8036,2.6875,3.2366,24.5952,20.9416,56.1379
T19,GEN,4,29,0.13,-1.6409,-2.0449,2.6218,21.3002,20.9416,504.885
T19,GEN,4,30,0.1073,1.0279,1.2762,1.6386,18.8576,20.9416,369.143
T19,GEN,5,1,0.1141,-1.4951,-0.7541,1.6745,14.6947,10.2465,524.565
T19,GEN,5,2,0.1063,1.4959,0.8006,1.6966,16.7682,10.2465,363
T19,GEN,5,3,0.1037,-1.1534,-0.2352,1.1772,11.9344,10.2465,453.857
T19,GEN,5,4,0.0952,1.0323,0.6429,1.2161,12.9243,10.2465,460.737
T19,GEN,5,5,0.0975,-0.8712,-0.2729,0.913,9.4345,10.2465,534
T19,GEN,5,6,0.0856,0.8192,0.5713,0.9987,11.7905,10.2465,490.882
T19,GEN,5,7,0.0944,-0.9747,-0.2594,1.0086,11.4918,10.2465,555.158
T19,GEN,5,8,0.093,0.9832,0.7832,1.257,14.157,10.2465,448.778
T19,GEN,5,9,0.1029,-1.4601,-0.796,1.663,15.943,10.2465,528
T19,GEN,5,10,0.2402,1.0174,0.7054,1.238,5.5753,10.2465,128.896
T19,GEN,5,11,0.0863,-0.437,-0.2946,0.527,6.9391,10.2465,606.059
T19,GEN,5,12,0.0802,0.3929,0.3798,0.5465,6.9677,10.2465,530.938
T19,GEN,5,13,0.0824,-0.3453,-0.151,0.3769,4.8542,10.2465,618.647
T19,GEN,5,14,0.0877,0.4069,0.4441,0.6023,7.1133,10.2465,596.176
T19,GEN,5,15,0.0835,-0.2828,-0.1171,0.3061,4.0019,10.2465,645
T19,GEN,5,16,0.0746,0.2871,0.3371,0.4428,5.9346,10.2465,635.733
T19,GEN,5,17,0.0771,-0.2771,-0.0746,0.2869,4.6597,10.2465,635.867
T19,GEN,5,18,0.0922,0.6166,0.7874,1.0001,10.7917,10.2465,607.684
T19,GEN,5,19,0.1347,-1.7347,-1.7342,2.4529,18.7902,10.2465,707.778
T19,GEN,5,20,0.1387,1.8061,1.6621,2.4545,22.2075,10.2465,63.2963
T19,GEN,5,21,0.0753,-0.2968,0.0017,0.2968,6.6667,10.2465,0
T19,GEN,5,22,0.0937,0.6335,0.5243,0.8224,9.2804,10.2465,16.2105
T19,GEN,5,23,0.1183,-1.5067,-1.2675,1.9689,17.2651,10.2465,493.417
T19,GEN,5,24,0.1004,1.3494,0.9582,1.655,19.2718,10.2465,356
T19,GEN,5,25,0.1044,-1.1822,-0.2663,1.2119,13.2111,10.2465,569.857
T19,GEN,5,26,0.0934,0.9977,0.9879,1.4041,15.9528,10.2465,582.278
T19,GEN,5,27,0.2425,-0.5574,-0.4163,0.6957,4.6945,10.2465,247.429
T19,GEN,5,28,0.0668,0.1767,0.2904,0.3399,5.2481,10.2465,543.077
T19,GEN,5,29,0.0728,-0.2153,-0.0536,0.2219,3.8245,10.2465,558
T19,GEN,5,30,0.0862,0.6326,0.873,1.0781,12.7619,10.2465,495.412
T19,GEN,6,1,0.1233,-1.5026,-0.8033,1.7039,13.7179,19.0545,487.2
T19,GEN,6,2,0.1105,1.59,0.9606,1.8577,17.3377,19.0545,284.045
T19,GEN,6,3,0.1035,-1.2704,-0.4132,1.3359,13.0962,19.0545,448.19
T19,GEN,6,4,0.097,1.1479,0.7702,1.3824,14.6279,19.0545,429.316
T19,GEN,6,5,0.1028,-0.9994,-0.3617,1.0628,10.8757,19.0545,542.8
T19,GEN,6,6,0.0884,0.7919,0.5902,0.9876,11.1354,19.0545,541
T19,GEN,6,7,0.0927,-0.8437,-0.2646,0.8842,9.9527,19.0545,570.526
T19,GEN,6,8,0.0952,1.1179,0.866,1.4141,14.9745,19.0545,485.526
T19,GEN,6,9,0.1177,-1.6248,-0.8612,1.8389,16.0513,19.0545,612.783
T19,GEN,6,10,0.222,1.0114,0.7078,1.2344,6.1285,19.0545,182.8
T19,GEN,6,11,0.0897,-0.419,-0.3603,0.5526,7.0818,19.0545,546.222
T19,GEN,6,12,0.0816,0.4116,0.4522,0.6115,7.7138,19.0545,529.75
T19,GEN,6,13,0.088,-0.3947,-0.1642,0.4275,5.2771,19.0545,648.722
T19,GEN,6,14,0.0883,0.4201,0.431,0.6019,7.161,19.0545,602.529
T19,GEN,6,15,0.0916,-0.3815,-0.1426,0.4073,4.8221,19.0545,676.737
T19,GEN,6,16,0.0728,0.3132,0.3714,0.4858,6.9505,19.0545,660.929
T19,GEN,6,17,0.077,-0.3506,-0.0263,0.3516,5.5874,19.0545,724.125
T19,GEN,6,18,0.0921,0.7846,0.8666,1.169,13.1748,19.0545,730.444
T19,GEN,6,19,0.1277,-1.6411,-1.794,2.4314,20.2099,19.0545,719.28
T19,GEN,6,20,0.281,2.0258,2.3576,3.1084,13.7554,19.0545,67.1053
T19,GEN,6,21,0.1197,-1.3807,-1.4984,2.0375,17.5121,19.0545,519.792
T19,GEN,6,22,0.0975,1.3964,0.993,1.7135,20.4226,19.0545,289
T19,GEN,6,23,0.1049,-1.3698,-0.061,1.3712,15.6284,19.0545,498.381
T19,GEN,6,24,0.104,0.9415,0.9146,1.3126,12.8988,19.0545,430.571
T19,GEN,6,25,0.3463,-0.4794,-0.0508,0.4821,3.9147,19.0545,433.406
T19,GEN,6,26,0.086,0.6932,0.9567,1.1814,14.0943,19.0545,468.941
T19,GEN,6,27,0.1223,-1.8088,-2.1903,2.8406,22.9929,19.0545,612.6
T19,GEN,6,28,0.1522,2.0212,2.4869,3.2047,23.1014,19.0545,14.5
T19,GEN,6,29,0.1385,-1.7373,-1.8186,2.515,19.0021,19.0545,386.643
T19,GEN,6,30,0.1064,1.1544,1.2081,1.6709,18.945,19.0545,252.714
T19,GEN,7,1,0.1134,-1.3737,-0.8109,1.5952,13.9683,9.1282,508.696
T19,GEN,7,2,0.1051,1.5485,0.7597,1.7248,17.0903,9.1282,284.762
T19,GEN,7,3,0.108,-1.2477,-0.4068,1.3124,12.8904,9.1282,422.095
T19,GEN,7,4,0.0955,1.0769,0.7268,1.2992,13.7998,9.1282,405.263
T19,GEN,7,5,0.1006,-0.9664,-0.3497,1.0277,10.6258,9.1282,518.35
T19,GEN,7,6,0.0918,0.9181,0.6352,1.1164,11.9258,9.1282,511.211
T19,GEN,7,7,0.093,-0.9399,-0.2565,0.9742,11.6272,9.1282,532.611
T19,GEN,7,8,0.0917,1.0617,0.9159,1.4022,14.9696,9.1282,466.789
T19,GEN,7,9,0.1228,-1.7255,-1.0176,2.0032,16.8162,9.1282,549.083
T19,GEN,7,10,0.1856,1.0194,0.814,1.3045,7.3563,9.1282,94.8378
T19,GEN,7,11,0.0979,-0.4092,-0.4083,0.5781,6.6742,9.1282,470.35
T19,GEN,7,12,0.0787,0.4021,0.4613,0.6119,7.7366,9.1282,475.438
T19,GEN,7,13,0.0818,-0.3785,-0.173,0.4161,5.6294,9.1282,582.125
T19,GEN,7,14,0.0914,0.501,0.5379,0.7351,8.2746,9.1282,551.944
T19,GEN,7,15,0.092,-0.374,-0.1213,0.3932,4.7583,9.1282,605.684
T19,GEN,7,16,0.0746,0.3711,0.4251,0.5643,7.5485,9.1282,593.6
T19,GEN,7,17,0.0737,-0.3213,-0.0164,0.3217,5.5339,9.1282,645.571
T19,GEN,7,18,0.0849,0.6216,0.8044,1.0166,12.1634,9.1282,669.588
T19,GEN,7,19,0.1293,-1.8666,-2.035,2.7614,22.0129,9.1282,683.538
T19,GEN,7,20,0.1658,1.9344,2.2634,2.9774,22.3972,9.1282,71.3333
T19,GEN,7,21,0.0572,-0.0687,-0.0455,0.0824,3.0961,9.1282,0
T19,GEN,7,22,0.0965,0.39,0.4487,0.5945,6.5658,9.1282,66.4211
T19,GEN,7,23,0.1137,-1.5548,-1.4733,2.142,19.2131,9.1282,534.783
T19,GEN,7,24,0.1052,1.687,1.2682,2.1105,23.4221,9.1282,391.143
T19,GEN,7,25,0.1033,-1.4319,-0.1942,1.445,16.6572,9.1282,511.286
T19,GEN,7,26,0.0981,0.8873,0.8704,1.243,13.3958,9.1282,387.947
T19,GEN,7,27,0.1989,-0.4311,-0.4093,0.5944,3.9661,9.1282,273.6
T19,GEN,7,28,0.0767,0.2001,0.3449,0.3987,5.3711,9.1282,548.467
T19,GEN,7,29,0.0635,-0.1148,-0.0065,0.115,2.4708,9.1282,537.462
T19,GEN,7,30,0.0791,0.3636,0.7189,0.8056,10.0573,9.1282,525.813
T19,GEN,8,1,0.1178,-1.3542,-0.7656,1.5556,13.0697,10.8754,406.833
T19,GEN,8,2,0.1057,1.557,0.8545,1.7761,17.4111,10.8754,293.143
T19,GEN,8,3,0.1078,-1.2923,-0.4023,1.3534,13.2748,10.8754,457.19
T19,GEN,8,4,0.0984,1.2428,0.7984,1.4771,14.9232,10.8754,437.4
T19,GEN,8,5,0.1032,-1.1707,-0.3566,1.2238,12.0188,10.8754,527.19
T19,GEN,8,6,0.0895,1.0185,0.5572,1.1609,13.0101,10.8754,473.944
T19,GEN,8,7,0.0928,-0.9672,-0.2773,1.0062,11.984,10.8754,490.167
T19,GEN,8,8,0.0913,1.157,0.9586,1.5025,17.031,10.8754,394.778
T19,GEN,8,9,0.1116,-1.6426,-0.9225,1.8839,16.4973,10.8754,498.739
T19,GEN,8,10,0.1902,0.9528,0.7498,1.2124,7.1268,10.8754,133.579
T19,GEN,8,11,0.0904,-0.3955,-0.3592,0.5343,6.6258,10.8754,450.333
T19,GEN,8,12,0.0818,0.4707,0.4659,0.6623,8.3748,10.8754,451.938
T19,GEN,8,13,0.0852,-0.4302,-0.1698,0.4625,5.8609,10.8754,543.941
T19,GEN,8,14,0.0841,0.4488,0.4986,0.6708,7.998,10.8754,532.412
T19,GEN,8,15,0.0839,-0.2856,-0.1398,0.318,4.0186,10.8754,588.235
T19,GEN,8,16,0.0622,0.1732,0.2565,0.3095,5.2318,10.8754,573.167
T19,GEN,8,17,0.079,-0.3743,-0.0722,0.3812,5.4863,10.8754,592.125
T19,GEN,8,18,0.0922,0.7607,0.8326,1.1278,12.0415,10.8754,536.632
T19,GEN,8,19,0.1459,-1.7251,-2.0704,2.6949,19.6714,10.8754,648.345
T19,GEN,8,20,0.1407,1.7623,1.9362,2.6181,23.7572,10.8754,113.107
T19,GEN,8,21,0.0452,-0.0624,0.1834,0.1937,4.6883,10.8754,0
T19,GEN,8,22,0.1098,0.4506,0.4848,0.6619,6.8672,10.8754,24.4545
T19,GEN,8,23,0.1182,-1.7337,-1.5037,2.2949,20.2104,10.8754,534.167
T19,GEN,8,24,0.1033,1.6063,1.0673,1.9286,22.8336,10.8754,466.05
T19,GEN,8,25,0.0981,-1.2413,0.0383,1.2419,15.1168,10.8754,551.05
T19,GEN,8,26,0.1026,0.8199,0.8488,1.1802,12.1797,10.8754,587.8
T19,GEN,8,27,0.1918,-0.2765,-0.2945,0.4039,3.1719,10.8754,283.179
T19,GEN,8,28,0.2176,0.5316,1.0894,1.2122,6.8678,10.8754,552.698
T19,GEN,8,29,0.1218,-1.7662,-2.3736,2.9586,23.9763,10.8754,626.52
T19,GEN,8,30,0.1367,1.8359,2.5488,3.1412,25.4227,10.8754,35
T19,GEN,9,1,0.1302,-1.4066,-0.7658,1.6016,12.4042,18.2151,410.231
T19,GEN,9,2,0.1074,1.3881,0.7456,1.5757,15.425,18.2151,230.619
T19,GEN,9,3,0.1051,-1.213,-0.3465,1.2615,12.4078,18.2151,355.857
T19,GEN,9,4,0.0965,1.2547,0.7942,1.4849,15.7642,18.2151,336.737
T19,GEN,9,5,0.1015,-1.0594,-0.3241,1.1079,10.9983,18.2151,452.81
T19,GEN,9,6,0.0884,0.8577,0.5636,1.0263,12.171,18.2151,463.824
T19,GEN,9,7,0.0917,-0.7676,-0.1719,0.7866,9.4695,18.2151,505
T19,GEN,9,8,0.0955,1.0837,0.9464,1.4388,15.3405,18.2151,408.789
T19,GEN,9,9,0.1163,-1.6949,-0.9575,1.9467,16.9953,18.2151,485.043
T19,GEN,9,10,0.2132,1.0364,0.7868,1.3013,6.5897,18.2151,115.721
T19,GEN,9,11,0.091,-0.4729,-0.4983,0.687,8.4792,18.2151,494.389
T19,GEN,9,12,0.0832,0.4472,0.4967,0.6684,8.4481,18.2151,484.25
T19,GEN,9,13,0.0882,-0.4222,-0.1982,0.4664,5.7026,18.2151,580.833
T19,GEN,9,14,0.0881,0.432,0.4976,0.659,7.4309,18.2151,581.889
T19,GEN,9,15,0.0838,-0.3196,-0.154,0.3548,4.6791,18.2151,639.235
T19,GEN,9,16,0.0788,0.4099,0.4749,0.6273,8.4168,18.2151,604.467
T19,GEN,9,17,0.0874,-0.5075,-0.1502,0.5293,7.0818,18.2151,646.167
T19,GEN,9,18,0.0933,0.7747,0.928,1.2089,13.5646,18.2151,625.889
T19,GEN,9,19,0.1371,-1.7957,-2.1451,2.7975,20.8504,18.2151,685.321
T19,GEN,9,20,0.1358,1.7248,1.7948,2.4892,23.1364,18.2151,72.2222
T19,GEN,9,21,0.0472,-0.0839,0.1884,0.2062,4.7999,18.2151,0
T19,GEN,9,22,0.1011,0.416,0.613,0.7408,7.4287,18.2151,41.2381
T19,GEN,9,23,0.1191,-1.4725,-1.485,2.0913,18.0166,18.2151,496.917
T19,GEN,9,24,0.1049,1.5458,1.0493,1.8683,21.2872,18.2151,336.75
T19,GEN,9,25,0.1063,-1.3356,0.0367,1.3361,14.7165,18.2151,489.955
T19,GEN,9,26,0.0938,0.8475,0.8002,1.1656,13.407,18.2151,519.889
T19,GEN,9,27,0.3462,-0.3718,-7.00E-04,0.3718,3.554,18.2151,396.557
T19,GEN,9,28,0.0806,0.4888,0.7644,0.9073,11.3585,18.2151,519.313
T19,GEN,9,29,0.1234,-1.7385,-2.3435,2.9179,23.4994,18.2151,600.12
T19,GEN,9,30,0.1297,2.1477,2.6964,3.4472,27.7975,18.2151,16.8462
T19,GEN,10,1,0.1269,-1.5561,-0.7554,1.7298,13.8881,16.0586,420.96
T19,GEN,10,2,0.1126,1.5462,0.7907,1.7367,15.5571,16.0586,329.087
